dtc_molregno,chembl_id,compound_name,standard_inchi_key,bioactivities
DTCC00134341,CHEMBL268869,SULFAMETHOXYPYRIDAZINE,VLYWMPOKSSWJAL-UHFFFAOYSA-N,2
DTCC00134433,CHEMBL456,ETHACRYNIC ACID,AVOLMBLBETYQHX-UHFFFAOYSA-N,2
DTCC00134509,CHEMBL276473,4'-HYDROXYCHALCONE,UAHGNXFYLAJDIN-IZZDOVSWSA-N,2
DTCC00134556,CHEMBL429023,ROTENONE,JUVIOZPCNVVQFO-HBGVWJBISA-N,2
DTCC00134607,CHEMBL7941,ISOROTENONE,DJDRQIXLFYUYAA-RTWAWAEBSA-N,2
DTCC00134652,CHEMBL7940,DEHYDROROTENONE,GFERNZCCTZEIET-MRXNPFEDSA-N,2
DTCC00134723,CHEMBL45,MELATONIN,DRLFMBDRBRZALE-UHFFFAOYSA-N,2
DTCC00134953,CHEMBL8145,DAIDZEIN,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,2
DTCC00135229,CHEMBL8260,BAICALEIN,FXNFHKRTJBSTCS-UHFFFAOYSA-N,2
DTCC00135281,CHEMBL459,METHYLDOPA,CJCSPKMFHVPWAR-JTQLQIEISA-N,2
DTCC00135385,CHEMBL54,HALOPERIDOL,LNEPOXFFQSENCJ-UHFFFAOYSA-N,2
DTCC00135502,CHEMBL463,AMINOHIPPURIC ACID,HSMNQINEKMPTIC-UHFFFAOYSA-N,2
DTCC00136045,CHEMBL267930,SPIPERONE,DKGZKTPJOSAWFA-UHFFFAOYSA-N,2
DTCC00136099,CHEMBL467,HYDROXYUREA,VSNHCAURESNICA-UHFFFAOYSA-N,2
DTCC00136120,CHEMBL61,PODOFILOX,YJGVMLPVUAXIQN-XVVDYKMHSA-N,2
DTCC00136222,CHEMBL64,ISONIAZID,QRXWMOHMRWLFEY-UHFFFAOYSA-N,2
DTCC00136280,CHEMBL468,THALIDOMIDE,UEJJHQNACJXSKW-UHFFFAOYSA-N,2
DTCC00136347,CHEMBL65,CAMPTOTHECIN,VSJKWCGYPAHWDS-FQEVSTJZSA-N,2
DTCC00136407,CHEMBL9352,NARINGENIN,FTVWIRXFELQLPI-ZDUSSCGKSA-N,2
DTCC00136686,CHEMBL9419,METACETAMOL,QLNWXBAGRTUKKI-UHFFFAOYSA-N,2
DTCC00136712,CHEMBL9514,NOCODAZOLE,KYRVNWMVYQXFEU-UHFFFAOYSA-N,2
DTCC00136719,CHEMBL472,GLYBURIDE,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,2
DTCC00136749,CHEMBL9225,MESO-HEXESTROL,PBBGSZCBWVPOOL-HDICACEKSA-N,2
DTCC00136858,CHEMBL476,DACARBAZINE,FDKXTQMXEQVLRF-ZHACJKMWSA-N,2
DTCC00136880,CHEMBL477,ADENOSINE,OIRDTQYFTABQOQ-KQYNXXCUSA-N,2
DTCC00137040,CHEMBL480,LANSOPRAZOLE,MJIHNNLFOKEZEW-UHFFFAOYSA-N,2
DTCC00137327,CHEMBL274318,FLAVANONE,ZONYXWQDUYMKFB-UHFFFAOYSA-N,2
DTCC00137354,CHEMBL488,AMINOGLUTETHIMIDE,ROBVIMPUHSLWNV-UHFFFAOYSA-N,2
DTCC00137500,CHEMBL74,CROMOLYN SODIUM,VLARUOGDXDTHEH-UHFFFAOYSA-L,2
DTCC00137775,CHEMBL276462,CEPHALOTAXINE,YMNCVRSYJBNGLD-KURKYZTESA-N,2
DTCC00138918,CHEMBL428647,PACLITAXEL,RCINICONZNJXQF-MZXODVADSA-N,2
DTCC00138998,CHEMBL496,HEXACHLOROPHENE,ACGUYXCXAPNIKK-UHFFFAOYSA-N,2
DTCC00139298,CHEMBL498,CHLORPROPAMIDE,RKWGIWYCVPQPMF-UHFFFAOYSA-N,2
DTCC00139321,CHEMBL500,PINDOLOL,JZQKKSLKJUAGIC-UHFFFAOYSA-N,2
DTCC00139501,CHEMBL275084,ISOBUTYLMETHYLXANTHINE,APIXJSLKIYYUKG-UHFFFAOYSA-N,2
DTCC00139501,CHEMBL275084,ISOBUTYLMETHYLXANTHINE,APIXJSLKIYYUKG-UHFFFAOYSA-N,2
DTCC00139627,CHEMBL267345,AMPHOTERICIN B,APKFDSVGJQXUKY-INPOYWNPSA-N,2
DTCC00139782,CHEMBL11608,TYRAMINE,DZGWFCGJZKJUFP-UHFFFAOYSA-N,2
DTCC00139956,CHEMBL94,PHYSOSTIGMINE,PIJVFDBKTWXHHD-HIFRSBDPSA-N,2
DTCC00140102,CHEMBL12089,BERBERINE CHLORIDE,VKJGBAJNNALVAV-UHFFFAOYSA-M,2
DTCC00140103,CHEMBL274189,PALMATINE CHLORIDE,RLQYRXCUPVKSAW-UHFFFAOYSA-M,2
DTCC00140133,CHEMBL503,LOVASTATIN,PCZOHLXUXFIOCF-BXMDZJJMSA-N,2
DTCC00140437,CHEMBL12014,HARMAN,PSFDQSOCUJVVGF-UHFFFAOYSA-N,2
DTCC00140482,CHEMBL275224,NORHARMANE,AIFRHYZBTHREPW-UHFFFAOYSA-N,2
DTCC00140534,CHEMBL269644,ACETANILIDE,FZERHIULMFGESH-UHFFFAOYSA-N,2
DTCC00140895,CHEMBL273386,"2,4-DINITROPHENOL",UFBJCMHMOXMLKC-UHFFFAOYSA-N,2
DTCC00140985,CHEMBL276618,4-METHYLDAPHNETIN,NWQBYMPNIJXFNQ-UHFFFAOYSA-N,2
DTCC00141004,CHEMBL12252,"5,7-DIHYDROXY-4-METHYLCOUMARIN",QNVWGEJMXOQQPM-UHFFFAOYSA-N,2
DTCC00141029,CHEMBL12636,HYMECROMONE METHYL ETHER,UDFPKNSWSYBIHO-UHFFFAOYSA-N,2
DTCC00141159,CHEMBL267777,RITANSERIN,JUQLTPCYUFPYKE-UHFFFAOYSA-N,2
DTCC00141242,CHEMBL513,CARMUSTINE,DLGOEMSEDOSKAD-UHFFFAOYSA-N,2
DTCC00141274,CHEMBL12948,SEMUSTINE,FVLVBPDQNARYJU-UHFFFAOYSA-N,2
DTCC00141298,CHEMBL96,GAMMA-AMINOBUTYRIC ACID,BTCSSZJGUNDROE-UHFFFAOYSA-N,2
DTCC00141382,CHEMBL515,CHLORAMBUCIL,JCKYGMPEJWAADB-UHFFFAOYSA-N,2
DTCC00141729,CHEMBL267548,PROTOPORPHYRIN,OXTIQTUKEUGAPP-UJJXFSCMSA-N,2
DTCC00141942,CHEMBL275040,KAINIC ACID,VLSMHEGGTFMBBZ-OOZYFLPDSA-N,2
DTCC00141944,CHEMBL521,IBUPROFEN,HEFNNWSXXWATRW-UHFFFAOYSA-N,2
DTCC00142164,CHEMBL527,PIROXICAM,QYSPLQLAKJAUJT-UHFFFAOYSA-N,2
DTCC00142339,CHEMBL13097,"BIOCHANIN A, DIMETHYL ETHER",PVVORTURQPBPEQ-UHFFFAOYSA-N,2
DTCC00142582,CHEMBL101,PHENYLBUTAZONE,VYMDGNCVAMGZFE-UHFFFAOYSA-N,2
DTCC00143309,CHEMBL537,HYDROQUINONE,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,2
DTCC00143344,CHEMBL542,AMINOBENZOIC ACID,ALYNCZNDIQEVRV-UHFFFAOYSA-N,2
DTCC00143467,CHEMBL13779,CARBADOX,OVGGLBAWFMIPPY-WUXMJOGZSA-N,2
DTCC00143630,CHEMBL106,FLUCONAZOLE,RFHAOTPXVQNOHP-UHFFFAOYSA-N,2
DTCC00143769,CHEMBL547,ISOTRETINOIN,SHGAZHPCJJPHSC-XFYACQKRSA-N,2
DTCC00144764,CHEMBL108,CARBAMAZEPINE,FFGPTBGBLSHEPO-UHFFFAOYSA-N,2
DTCC00145299,CHEMBL15193,LAPACHOL,CIEYTVIYYGTCCI-UHFFFAOYSA-N,2
DTCC00145751,CHEMBL562,GRISEOFULVIN,DDUHZTYCFQRHIY-RBHXEPJQSA-N,2
DTCC00145756,CHEMBL563,FLURBIPROFEN,SYTBZMRGLBWNTM-UHFFFAOYSA-N,2
DTCC00145838,CHEMBL565,CLOFIBRATE,KNHUKKLJHYUCFP-UHFFFAOYSA-N,2
DTCC00145865,CHEMBL112,ACETAMINOPHEN,RZVAJINKPMORJF-UHFFFAOYSA-N,2
DTCC00145871,CHEMBL277522,FENBUFEN,ZPAKPRAICRBAOD-UHFFFAOYSA-N,2
DTCC00145890,CHEMBL113,CAFFEINE,RYYVLZVUVIJVGH-UHFFFAOYSA-N,2
DTCC00145899,CHEMBL16073,PHENACETIN,CPJSUEIXXCENMM-UHFFFAOYSA-N,2
DTCC00145901,CHEMBL567,PERPHENAZINE,RGCVKNLCSQQDEP-UHFFFAOYSA-N,2
DTCC00145904,CHEMBL278489,DCMU,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,2
DTCC00145905,CHEMBL15770,SULINDAC,MLKXDPUZXIRXEP-MFOYZWKCSA-N,2
DTCC00145921,CHEMBL416898,CHLOROPHENOTHANE,YVGGHNCTFXOJCH-UHFFFAOYSA-N,2
DTCC00145931,CHEMBL15063,ATRAZINE,MXWJVTOOROXGIU-UHFFFAOYSA-N,2
DTCC00145969,CHEMBL571,KETOPROFEN,DKYWVDODHFEZIM-UHFFFAOYSA-N,2
DTCC00145970,CHEMBL572,NITROFURANTOIN,NXFQHRVNIOXGAQ-YCRREMRBSA-N,2
DTCC00145974,CHEMBL15870,INDOPROFEN,RJMIEHBSYVWVIN-UHFFFAOYSA-N,2
DTCC00146012,CHEMBL276311,MENTHONE,NFLGAXVYCFJBMK-BDAKNGLRSA-N,2
DTCC00146013,CHEMBL15891,LINDANE,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,2
DTCC00146015,CHEMBL573,NIACIN,PVNIIMVLHYAWGP-UHFFFAOYSA-N,2
DTCC00146075,CHEMBL278172,BENZOCAINE,BLFLLBZGZJTVJG-UHFFFAOYSA-N,2
DTCC00146224,CHEMBL277498,NIPECOTIC ACID,XJLSEXAGTJCILF-UHFFFAOYSA-N,2
DTCC00146261,CHEMBL277535,BIFONAZOLE,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,2
DTCC00146279,CHEMBL16645,P-CRESOL,IWDCLRJOBJJRNH-UHFFFAOYSA-N,2
DTCC00146984,CHEMBL16442,"4,7-DIMETHOXYFLAVONE",LGTXUFBDCDFQIU-UHFFFAOYSA-N,2
DTCC00147002,CHEMBL117,CHRYSIN,RTIXKCRFFJGDFG-UHFFFAOYSA-N,2
DTCC00147002,CHEMBL117,CHRYSIN,RTIXKCRFFJGDFG-UHFFFAOYSA-N,2
DTCC00147195,CHEMBL16312,4'-METHOXYFLAVONE,OMICQBVLCVRFGN-UHFFFAOYSA-N,2
DTCC00148109,CHEMBL590,MENADIONE,MJVAVZPDRWSRRC-UHFFFAOYSA-N,2
DTCC00149428,CHEMBL600,ACETYLCYSTEINE,PWKSKIMOESPYIA-BYPYZUCNSA-N,2
DTCC00149804,CHEMBL18331,PIRENPERONE,HXCNRYXBZNHDNE-UHFFFAOYSA-N,2
DTCC00150159,CHEMBL122,ROFECOXIB,RZJQGNCSTQAWON-UHFFFAOYSA-N,2
DTCC00150357,CHEMBL19215,METERGOLINE,WZHJKEUHNJHDLS-QTGUNEKASA-N,2
DTCC00150969,CHEMBL608,PROBUCOL,FYPMFJGVHOHGLL-UHFFFAOYSA-N,2
DTCC00151678,CHEMBL614,PYRAZINAMIDE,IPEHBUMCGVEMRF-UHFFFAOYSA-N,2
DTCC00152965,CHEMBL125,MILTEFOSINE,PQLXHQMOHUQAKB-UHFFFAOYSA-N,2
DTCC00153771,CHEMBL619,3-METHYLXANTHINE,GMSNIKWWOQHZGF-UHFFFAOYSA-N,2
DTCC00154070,CHEMBL622,ETODOLAC,NNYBQONXHNTVIJ-UHFFFAOYSA-N,2
DTCC00154204,CHEMBL625,THIABENDAZOLE,WJCNZQLZVWNLKY-UHFFFAOYSA-N,2
DTCC00154388,CHEMBL22077,HYCANTHONE,MFZWMTSUNYWVBU-UHFFFAOYSA-N,2
DTCC00154395,CHEMBL277474,ANTIPYRINE,VEQOALNAAJBPNY-UHFFFAOYSA-N,2
DTCC00154570,CHEMBL628,PENTOXIFYLLINE,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,2
DTCC00154673,CHEMBL632,BETAMETHASONE,UREBDLICKHMUKA-DVTGEIKXSA-N,2
DTCC00154731,CHEMBL635,PREDNISONE,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,2
DTCC00154782,CHEMBL129,ZIDOVUDINE,HBOMLICNUCNMMY-XLPZGREQSA-N,2
DTCC00154805,CHEMBL130,CHLORAMPHENICOL,WIIZWVCIJKGZOK-RKDXNWHRSA-N,2
DTCC00154967,CHEMBL648,CYCLIZINE,UVKZSORBKUEBAZ-UHFFFAOYSA-N,2
DTCC00154988,CHEMBL649,NADOLOL,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,2
DTCC00154993,CHEMBL650,METHYLPREDNISOLONE,VHRSUDSXCMQTMA-PJHHCJLFSA-N,2
DTCC00155036,CHEMBL135,ESTRADIOL,VOXZDWNPVJITMN-ZBRFXRBCSA-N,2
DTCC00155036,CHEMBL135,ESTRADIOL,VOXZDWNPVJITMN-ZBRFXRBCSA-N,2
DTCC00155122,CHEMBL284028,"2,3-DIHYDROXY-6,7-DICHLOROQUINOXALINE",AVBSIKMUAFYZAV-UHFFFAOYSA-N,2
DTCC00155250,CHEMBL137,METRONIDAZOLE,VAOCPAMSLUNLGC-UHFFFAOYSA-N,2
DTCC00155587,CHEMBL22533,DICTAMNINE,WIONIXOBNMDJFJ-UHFFFAOYSA-N,2
DTCC00155600,CHEMBL671,THIOTEPA,FOCVUCIESVLUNU-UHFFFAOYSA-N,2
DTCC00156159,CHEMBL677,LEVONORDEFRIN,GEFQWZLICWMTKF-CDUCUWFYSA-N,2
DTCC00156212,CHEMBL680,CEFACLOR,QYIYFLOTGYLRGG-GPCCPHFNSA-N,2
DTCC00156551,CHEMBL683,CLOFIBRIC ACID,TXCGAZHTZHNUAI-UHFFFAOYSA-N,2
DTCC00156967,CHEMBL23588,FLUFENAMIC ACID,LPEPZBJOKDYZAD-UHFFFAOYSA-N,2
DTCC00157071,CHEMBL686,MEFENAMIC ACID,HYYBABOKPJLUIN-UHFFFAOYSA-N,2
DTCC00157243,CHEMBL23455,VELNACRINE MALEATE,NEEKVKZFYBQFGT-BTJKTKAUSA-N,2
DTCC00157358,CHEMBL278390,INDOLE-2-CARBOXYLIC ACID,HCUARRIEZVDMPT-UHFFFAOYSA-N,2
DTCC00157359,CHEMBL23906,5-CHLOROINDOLE-2-CARBOXYLIC ACID,FUQOTYRCMBZFOL-UHFFFAOYSA-N,2
DTCC00157540,CHEMBL690,PRAVASTATIN SODIUM,VWBQYTRBTXKKOG-IYNICTALSA-M,2
DTCC00157603,CHEMBL23319,KYNURAMINE,QLPVTIQQFGWSQQ-UHFFFAOYSA-N,2
DTCC00157768,CHEMBL23236,BETULIN,FVWJYYTZTCVBKE-ROUWMTJPSA-N,2
DTCC00158011,CHEMBL24171,BERGAPTEN,BGEBZHIAGXMEMV-UHFFFAOYSA-N,2
DTCC00158050,CHEMBL691,ETHINYL ESTRADIOL,BFPYWIDHMRZLRN-SLHNCBLASA-N,2
DTCC00158050,CHEMBL691,ETHINYL ESTRADIOL,BFPYWIDHMRZLRN-SLHNCBLASA-N,2
DTCC00158255,CHEMBL693,OXACILLIN SODIUM,VDUVBBMAXXHEQP-SLINCCQESA-M,2
DTCC00158378,CHEMBL287275,FOSFOSAL,FFKUDWZICMJVPA-UHFFFAOYSA-N,2
DTCC00158516,CHEMBL696,ETHOSUXIMIDE,HAPOVYFOVVWLRS-UHFFFAOYSA-N,2
DTCC00158604,CHEMBL286204,QUINOLINIC ACID,GJAWHXHKYYXBSV-UHFFFAOYSA-N,2
DTCC00159072,CHEMBL699,ETOFYLLINE,NWPRCRWQMGIBOT-UHFFFAOYSA-N,2
DTCC00159237,CHEMBL23903,7-CHLOROETHYLTHEOPHYLLINE,QCIARNIKNKKHFH-UHFFFAOYSA-N,2
DTCC00159276,CHEMBL287556,KOJIC ACID,BEJNERDRQOWKJM-UHFFFAOYSA-N,2
DTCC00159302,CHEMBL700,SULFAPYRIDINE,GECHUMIMRBOMGK-UHFFFAOYSA-N,2
DTCC00159319,CHEMBL701,BACLOFEN,KPYSYYIEGFHWSV-UHFFFAOYSA-N,2
DTCC00159398,CHEMBL24147,RESORCINOL,GHMLBKRAJCXXBS-UHFFFAOYSA-N,2
DTCC00159505,CHEMBL25308,FARNESOL,CRDAMVZIKSXKFV-YFVJMOTDSA-N,2
DTCC00159507,CHEMBL25424,NEROLIDOL,FQTLCLSUCSAZDY-SDNWHVSQSA-N,2
DTCC00159655,CHEMBL282468,CHOLINE CHLORIDE,SGMZJAMFUVOLNK-UHFFFAOYSA-M,2
DTCC00159968,CHEMBL25028,METHANESULFONYLMETHANE,HHVIBTZHLRERCL-UHFFFAOYSA-N,2
DTCC00159969,CHEMBL711,PHENINDIONE,NFBAXHOPROOJAW-UHFFFAOYSA-N,2
DTCC00160027,CHEMBL712,ANISINDIONE,XRCFXMGQEVUZFC-UHFFFAOYSA-N,2
DTCC00160710,CHEMBL717,MEDROXYPROGESTERONE ACETATE,PSGAAPLEWMOORI-PEINSRQWSA-N,2
DTCC00161151,CHEMBL280802,SALICYL ALCOHOL,CQRYARSYNCAZFO-UHFFFAOYSA-N,2
DTCC00161342,CHEMBL27577,SALICYLAMIDE,SKZKKFZAGNVIMN-UHFFFAOYSA-N,2
DTCC00162208,CHEMBL432664,,FRVBLOCRPDPORZ-UHFFFAOYSA-N,2
DTCC00162578,CHEMBL727,THIOGUANINE,WYWHKKSPHMUBEB-UHFFFAOYSA-N,2
DTCC00162745,CHEMBL27308,SNAP (S-NITROSO-N-ACETYLPENICILLAMINE),ZIIQCSMRQKCOCT-UHFFFAOYSA-N,2
DTCC00163284,CHEMBL30116,PIPEMIDIC ACID,JOHZPMXAZQZXHR-UHFFFAOYSA-N,2
DTCC00163351,CHEMBL145,CAFFEIC ACID,QAIPRVGONGVQAS-DUXPYHPUSA-N,2
DTCC00163357,CHEMBL734,ACETOHYDROXAMIC ACID,RRUDCFGSUDOHDG-UHFFFAOYSA-N,2
DTCC00163397,CHEMBL275391,CHRYSIN DIMETHYL ETHER,JRFZSUMZAUHNSL-UHFFFAOYSA-N,2
DTCC00163574,CHEMBL29898,QUINALIZARIN,VBHKTXLEJZIDJF-UHFFFAOYSA-N,2
DTCC00163972,CHEMBL738,THIOPENTAL SODIUM,AWLILQARPMWUHA-UHFFFAOYSA-M,2
DTCC00164229,CHEMBL416755,OXOLINIC ACID,KYGZCKSPAKDVKC-UHFFFAOYSA-N,2
DTCC00164269,CHEMBL744,RILUZOLE,FTALBRSUTCGOEG-UHFFFAOYSA-N,2
DTCC00164350,CHEMBL28636,DERACOXIB,WAZQAZKAZLXFMK-UHFFFAOYSA-N,2
DTCC00165545,CHEMBL28079,ZAPRINAST,REZGGXNDEMKIQB-UHFFFAOYSA-N,2
DTCC00165972,CHEMBL752,ADENOSINE PHOSPHATE,UDMBCSSLTHHNCD-KQYNXXCUSA-N,2
DTCC00166326,CHEMBL286020,SULMAZOLE,XMFCOYRWYYXZMY-UHFFFAOYSA-N,2
DTCC00166385,CHEMBL31970,TRIFLURALIN,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,2
DTCC00166544,CHEMBL754,FOSCARNET SODIUM,DFHAXXVZCFXGOQ-UHFFFAOYSA-K,2
DTCC00166611,CHEMBL31929,4'-DEMETHYLEPIPODOPHYLLOTOXIN,YVCVYCSAAZQOJI-JHQYFNNDSA-N,2
DTCC00167117,CHEMBL31410,CORYNANTHEINE,BLGXFZZNTVWLAY-DKJBZYCGSA-N,2
DTCC00167155,CHEMBL28626,MORIN,YXOLAZRVSSWPPT-UHFFFAOYSA-N,2
DTCC00167287,CHEMBL31422,MALTOL,XPCTZQVDEJYUGT-UHFFFAOYSA-N,2
DTCC00167439,CHEMBL31574,FISETIN,XHEFDIBZLJXQHF-UHFFFAOYSA-N,2
DTCC00168186,CHEMBL31184,BENZO[DEF]CHRYSENE,FMMWHPNWAFZXNH-UHFFFAOYSA-N,2
DTCC00168970,CHEMBL776,METAPROTERENOL,LMOINURANNBYCM-UHFFFAOYSA-N,2
DTCC00169901,CHEMBL33103,ACETYLSEROTONIN,MVAWJSIDNICKHF-UHFFFAOYSA-N,2
DTCC00170629,CHEMBL290345,SHIKIMIC ACID,JXOHGGNKMLTUBP-HSUXUTPPSA-N,2
DTCC00170639,CHEMBL782,TOLBUTAMIDE,JLRGJRBPOGGCBT-UHFFFAOYSA-N,2
DTCC00170640,CHEMBL783,NATEGLINIDE,OELFLUMRDSZNSF-BRWVUGGUSA-N,2
DTCC00170698,CHEMBL34398,4'-METHOXYCHALCONE,KJHHAPASNNVTSN-KPKJPENVSA-N,2
DTCC00170880,CHEMBL284616,CHLOROGENIC ACID,CWVRJTMFETXNAD-JUHZACGLSA-N,2
DTCC00171180,CHEMBL786,TAMOXIFEN CITRATE,FQZYTYWMLGAPFJ-OQKDUQJOSA-N,2
DTCC00171237,CHEMBL32749,FERULIC ACID,KSEBMYQBYZTDHS-HWKANZROSA-N,2
DTCC00171283,CHEMBL33086,T-4-AMINOCROTONIC ACID (TACA),FMKJUUQOYOHLTF-OWOJBTEDSA-N,2
DTCC00171373,CHEMBL284328,HOMIDIUM BROMIDE,ZMMJGEGLRURXTF-UHFFFAOYSA-N,2
DTCC00172699,CHEMBL32800,FENOTEROL,LSLYOANBFKQKPT-UHFFFAOYSA-N,2
DTCC00173036,CHEMBL36028,FUREGRELATE SODIUM,XBTIPIZROJAKOJ-UHFFFAOYSA-M,2
DTCC00173670,CHEMBL799,CILOSTAZOL,RRGUKTPIGVIEKM-UHFFFAOYSA-N,2
DTCC00174151,CHEMBL802,MINOXIDIL,ZFMITUMMTDLWHR-UHFFFAOYSA-N,2
DTCC00174165,CHEMBL154,NAPROXEN,CMWTZPSULFXXJA-VIFPVBQESA-N,2
DTCC00174249,CHEMBL416956,MEFLOQUINE,XEEQGYMUWCZPDN-UHFFFAOYSA-N,2
DTCC00174264,CHEMBL803,CYTARABINE,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,2
DTCC00174892,CHEMBL37161,FENBENDAZOLE,HDDSHPAODJUKPD-UHFFFAOYSA-N,2
DTCC00175876,CHEMBL36591,ALAPROCLATE,FZSPJBYOKQPKCD-UHFFFAOYSA-N,2
DTCC00176308,CHEMBL36715,PIRACETAM,GMZVRMREEHBGGF-UHFFFAOYSA-N,2
DTCC00176750,CHEMBL812,PYRIDOSTIGMINE BROMIDE,VNYBTNPBYXSMOO-UHFFFAOYSA-M,2
DTCC00178466,CHEMBL817,TOLAZAMIDE,OUDSBRTVNLOZBN-UHFFFAOYSA-N,2
DTCC00178870,CHEMBL820,BUSULFAN,COVZYZSDYWQREU-UHFFFAOYSA-N,2
DTCC00178952,CHEMBL821,GUANIDINE,ZRALSGWEFCBTJO-UHFFFAOYSA-N,2
DTCC00179240,CHEMBL290299,RONIDAZOLE,PQFRTXSWDXZRRS-UHFFFAOYSA-N,2
DTCC00179302,CHEMBL826,ENOXACIN,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,2
DTCC00179544,CHEMBL264374,BEZAFIBRATE,IIBYAHWJQTYFKB-UHFFFAOYSA-N,2
DTCC00180233,CHEMBL43469,ASARININ,PEYUIKBAABKQKQ-WZBLMQSHSA-N,2
DTCC00180264,CHEMBL288114,GALLIC ACID,LNTHITQWFMADLM-UHFFFAOYSA-N,2
DTCC00180352,CHEMBL43184,AMINACRINE,XJGFWWJLMVZSIG-UHFFFAOYSA-N,2
DTCC00181233,CHEMBL40583,3-METHYLCHOLANTHRENE,PPQNQXQZIWHJRB-UHFFFAOYSA-N,2
DTCC00181706,CHEMBL832,SULFINPYRAZONE,MBGGBVCUIVRRBF-UHFFFAOYSA-N,2
DTCC00182080,CHEMBL290914,EMODIC ACID,ZJXVNNSMRGTDBI-UHFFFAOYSA-N,2
DTCC00182509,CHEMBL289277,EMODIN,RHMXXJGYXNZAPX-UHFFFAOYSA-N,2
DTCC00182770,CHEMBL41092,CHRYSOPHANOL,LQGUBLBATBMXHT-UHFFFAOYSA-N,2
DTCC00182776,CHEMBL288538,MUNDOSERONE,PYRZRPSTTNKOCS-MSOLQXFVSA-N,2
DTCC00182967,CHEMBL41286,DIACEREIN,TYNLGDBUJLVSMA-UHFFFAOYSA-N,2
DTCC00183646,CHEMBL842,CHLOROTHIAZIDE,JBMKAUGHUNFTOL-UHFFFAOYSA-N,2
DTCC00183810,CHEMBL42710,EUGENOL,RRAFCDWBNXTKKO-UHFFFAOYSA-N,2
DTCC00184218,CHEMBL44125,HECOGENIN,KIRMCTIJFAATOA-XRPMDBRGSA-N,2
DTCC00184660,CHEMBL412437,DISOGENIN,WQLVFSAGQJTQCK-VKROHFNGSA-N,2
DTCC00184680,CHEMBL43871,TIGOGENIN,GMBQZIIUCVWOCD-MFRNJXNGSA-N,2
DTCC00184701,CHEMBL295830,CYCLOLEUCINE,NILQLFBWTXNUOE-UHFFFAOYSA-N,2
DTCC00184703,CHEMBL42442,OXFENDAZOLE,BEZZFPOZAYTVHN-UHFFFAOYSA-N,2
DTCC00185014,CHEMBL43612,JUGLONE,KQPYUDDGWXQXHS-UHFFFAOYSA-N,2
DTCC00185338,CHEMBL291278,N-METHYL-D-ASPARTIC ACID (NMDA),HOKKHZGPKSLGJE-GSVOUGTGSA-N,2
DTCC00185527,CHEMBL416081,CARBOFURAN,DUEPRVBVGDRKAG-UHFFFAOYSA-N,2
DTCC00185854,CHEMBL44072,ENDRIN,DFBKLUNHFCTMDC-UHFFFAOYSA-N,2
DTCC00185955,CHEMBL297362,XYLAZINE,BPICBUSOMSTKRF-UHFFFAOYSA-N,2
DTCC00186013,CHEMBL296419,ASTEMIZOLE,GXDALQBWZGODGZ-UHFFFAOYSA-N,2
DTCC00186106,CHEMBL856,PRIMIDONE,DQMZLTXERSFNPB-UHFFFAOYSA-N,2
DTCC00186165,CHEMBL857,BIOTIN,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,2
DTCC00186270,CHEMBL858,EDETIC ACID,KCXVZYZYPLLWCC-UHFFFAOYSA-N,2
DTCC00186559,CHEMBL47244,PICROTOXININ,PIMZUZSSNYHVCU-YKWPQBAZSA-N,2
DTCC00186943,CHEMBL46469,ANTHRALIN,NUZWLKWWNNJHPT-UHFFFAOYSA-N,2
DTCC00187234,CHEMBL865,VALDECOXIB,LNPDTQAFDNKSHK-UHFFFAOYSA-N,2
DTCC00187796,CHEMBL45176,VISNAGIN,NZVQLVGOZRELTG-UHFFFAOYSA-N,2
DTCC00187822,CHEMBL44746,KHELLIN,HSMPDPBYAYSOBC-UHFFFAOYSA-N,2
DTCC00187987,CHEMBL297453,EPIGALOCATECHIN GALLATE,WMBWREPUVVBILR-WIYYLYMNSA-N,2
DTCC00188065,CHEMBL47386,EPIGALLOCATECHIN,XMOCLSLCDHWDHP-IUODEOHRSA-N,2
DTCC00188298,CHEMBL866,MYCOPHENOLIC ACID,HPNSFSBZBAHARI-RUDMXATFSA-N,2
DTCC00188622,CHEMBL867,IOPANOIC ACID,OIRFJRBSRORBCM-UHFFFAOYSA-N,2
DTCC00189104,CHEMBL48449,CANTHARIDIN,DHZBEENLJMYSHQ-XCVPVQRUSA-N,2
DTCC00189185,CHEMBL45068,PHLORETIN,VGEREEWJJVICBM-UHFFFAOYSA-N,2
DTCC00189197,CHEMBL47405,ETANIDAZOLE,WCDWBPCFGJXFJZ-UHFFFAOYSA-N,2
DTCC00189725,CHEMBL869,NITROFURAZONE,IAIWVQXQOWNYOU-FPYGCLRLSA-N,2
