compound_id,standard_inchi_key,compound_name,bioactivities
CHEMBL1201138,KVUAALJSMIVURS-ZEDZUCNESA-L,LEUCOVORIN CALCIUM,2
CHEMBL1095292,KVWNWTZZBKCOPM-UHFFFAOYSA-M,BRETYLIUM TOSYLATE,2
CHEMBL1530328,KVWWIYGFBYDJQC-UHFFFAOYSA-N,"""DIHYDROJASMONIC ACID, METHYL ESTER""",2
CHEMBL514596,KWVISVAMQJWJSZ-MEPOCMDBSA-N,SOLASODINE,2
CHEMBL1728,KXEBLAPZMOQCKO-UHFFFAOYSA-N,LOMEFLOXACIN HYDROCHLORIDE,2
CHEMBL3039024,KXFFLWDYUNIJNU-BFUOFWGJSA-N,TETRAHYDROSAPPANONE A TRIMETHYL ETHER,2
CHEMBL3039115,KXFFLWDYUNIJNU-YJYMSZOUSA-N,3-DESHYDROXYSAPPANOL TRIMETHYL ETHER,2
CHEMBL406393,KXGVEGMKQFWNSR-LLQZFEROSA-N,DEOXYCHOLATE,2
CHEMBL416755,KYGZCKSPAKDVKC-UHFFFAOYSA-N,OXOLINIC ACID,2
CHEMBL9514,KYRVNWMVYQXFEU-UHFFFAOYSA-N,NOCODAZOLE,2
CHEMBL3084891,KZFDKINRISJFCO-TWYXQDJOSA-N,AMINOBENZTROPINE,2
CHEMBL221542,KZJWDPNRJALLNS-VJSFXXLFSA-N,BETA-SITOSTEROL,2
CHEMBL28,KZNIFHPLKGYRTM-UHFFFAOYSA-N,APIGENIN,2
CHEMBL1255937,KZOWNALBTMILAP-JBMRGDGGSA-N,ANCITABINE HYDROCHLORIDE,2
CHEMBL3138672,LASCNIPXMJNRGS-HGUQNLGYSA-N,,2
CHEMBL1418023,LAVOESILOACOFW-PEZBUJJGSA-N,5-HYDROXYIMINOISOCARYOPHYLLENE,2
CHEMBL1770,LAZPBGZRMVRFKY-HNCPQSOCSA-N,LEVAMISOLE HYDROCHLORIDE,2
CHEMBL1361347,LBXHRAWDUMTPSE-UHFFFAOYSA-N,CLOPAMIDE,2
CHEMBL378383,LCKHOECZFMZZQD-UHFFFAOYSA-N,,2
CHEMBL1200628,LCTORFDMHNKUSG-XTTLPDOESA-N,VANCOMYCIN HYDROCHLORIDE,2
CHEMBL1699,LDDHMLJTFXJGPI-UHFFFAOYSA-N,MEMANTINE HYDROCHLORIDE,2
CHEMBL1314376,LFJNJRGWCDXJOG-UHFFFAOYSA-M,"""GINKGETIN, K SALT""",2
CHEMBL1222498,LFULEKSKNZEWOE-UHFFFAOYSA-N,PROPANIL,2
CHEMBL252364,LGJMUZUPVCAVPU-HRJGVYIJSA-N,STIGMASTANOL,2
CHEMBL16442,LGTXUFBDCDFQIU-UHFFFAOYSA-N,"""4,7-DIMETHOXYFLAVONE""",2
CHEMBL1464005,LHLMOSXCXGLMMN-WDTICOSOSA-M,IPRATROPIUM BROMIDE,2
CHEMBL3138630,LHYHMMRYTDARSZ-MLGYPOCJSA-N,,2
CHEMBL49732,LIIALPBMIOVAHH-UHFFFAOYSA-N,HERNIARIN,2
CHEMBL1591258,LJEJBLOFFDLRIH-GFCCVEGCSA-N,"""3,4-DIMETHOXYDALBERGIONE""",2
CHEMBL3039222,LJMFGBZVIQCIAV-UHFFFAOYSA-N,DIHYDRO-BETA-TUBAIC ACID,2
CHEMBL1906890,LJOQGZACKSYWCH-NBGVHYBESA-N,HYDROQUINIDINE,2
CHEMBL2206196,LJRDOKAZOAKLDU-UDXJMMFXSA-N,PAROMOMYCIN SULFATE,2
CHEMBL7679,LKBFFDOJUKLQNY-UHFFFAOYSA-N,PONALRESTAT,2
CHEMBL555654,LKPINBXAWIMZCG-UHFFFAOYSA-N,ADIPHENINE HYDROCHLORIDE,2
CHEMBL208484,LKPQNZRGGNOPPU-UHFFFAOYSA-N,KARANJIN,2
CHEMBL109317,LKRDZKPBAOKJBT-CNPIRKNPSA-N,GITOXIN,2
CHEMBL1605492,LKUDPHPHKOZXCD-UHFFFAOYSA-N,"""1,3,5-TRIMETHOXYBENZENE""",2
CHEMBL3039144,LLLIKVGWTVPYAL-UHFFFAOYSA-N,"""6,3'-DIMETHOXYFLAVONE""",2
CHEMBL1542,LMEKQMALGUDUQG-UHFFFAOYSA-N,AZATHIOPRINE,2
CHEMBL1570340,LMILVXQXGKTFSZ-UHFFFAOYSA-N,MUUROLLADIE-3-ONE,2
CHEMBL3138705,LMJQCTISQYSLPF-CMZLOHJFSA-M,,2
CHEMBL1054,LMJSLTNSBFUCMU-UHFFFAOYSA-N,TRICHLORMETHIAZIDE,2
CHEMBL776,LMOINURANNBYCM-UHFFFAOYSA-N,METAPROTERENOL,2
CHEMBL54,LNEPOXFFQSENCJ-UHFFFAOYSA-N,HALOPERIDOL,2
CHEMBL865,LNPDTQAFDNKSHK-UHFFFAOYSA-N,VALDECOXIB,2
CHEMBL487014,LNQCUTNLHUQZLR-OZJWLQQPSA-N,IRIDIN,2
CHEMBL288114,LNTHITQWFMADLM-UHFFFAOYSA-N,GALLIC ACID,2
CHEMBL23588,LPEPZBJOKDYZAD-UHFFFAOYSA-N,FLUFENAMIC ACID,2
CHEMBL222863,LPMXVESGRSUGHW-HBYQJFLCSA-N,OUABAIN,2
CHEMBL1564,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,DIPHENYLPYRALINE HYDROCHLORIDE,2
CHEMBL1518159,LPYUENQFPVNPHY-UHFFFAOYSA-N,3-METHOXYCATECHOL,2
CHEMBL111861,LPYXTAPPNYMYOP-XDBTXSBWSA-N,CORTISONE,2
CHEMBL564085,LQCLVBQBTUVCEQ-QTFUVMRISA-N,TROLEANDOMYCIN,2
CHEMBL41092,LQGUBLBATBMXHT-UHFFFAOYSA-N,CHRYSOPHANOL,2
CHEMBL3138704,LRDPQMJVRJVAOH-UHFFFAOYSA-N,,2
CHEMBL1152,LRJOMUJRLNCICJ-JZYPGELDSA-N,PREDNISOLONE ACETATE,2
CHEMBL3138632,LRLMYQFHTXHFRH-NMIAQVADSA-N,,2
CHEMBL32800,LSLYOANBFKQKPT-UHFFFAOYSA-N,FENOTEROL,2
CHEMBL1082,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,AMOXICILLIN,2
CHEMBL1398126,LTKVFMLMEYCWMK-UHFFFAOYSA-N,AMILORIDE HYDROCHLORIDE,2
CHEMBL121663,LTNZEXKYNRNOGT-UHFFFAOYSA-N,DEQUALINIUM CHLORIDE,2
CHEMBL2105135,LTRANDSQVZFZDG-SNVBAGLBSA-N,NAPROXOL,2
CHEMBL251940,LUALIOATIOESLM-UHFFFAOYSA-N,PERICIAZINE,2
CHEMBL2332200,LUDUHKJIKKLONS-LKLXFRLPSA-N,SWIETENOLIDE-3-ACETATE,2
CHEMBL201377,LUGQNCUQNYMJPV-UHFFFAOYSA-N,,2
CHEMBL420267,LUJVUUWNAPIQQI-WFZCBACDSA-N,"""ANDROSTA-1,4-DIEN-3,17-DIONE""",2
CHEMBL165,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,RESVERATROL,2
CHEMBL54126,LULNWZDBKTWDGK-UHFFFAOYSA-M,NEOSTIGMINE BROMIDE,2
CHEMBL1333653,LUZUAYAKZLCOCQ-BHHNFLQBSA-N,OBTUSAQUINONE,2
CHEMBL3138727,LVRAKYNQYKVPIK-BSPYNPCNSA-N,,2
CHEMBL3138683,LVRAKYNQYKVPIK-RUGIGJNMSA-N,,2
CHEMBL130213,LWFDMVFVKWWYFN-UHFFFAOYSA-N,"""6,7-DICHLORO-3-HYDROXY-2-QUINOXALINECARBOXYLIC ACID""",2
CHEMBL1393,LXMSZDCAJNLERA-ZHYRCANASA-N,SPIRONOLACTONE,2
CHEMBL71876,LYUZYPKZQDYMEE-CCGSVPMNSA-N,PTERYXIN,2
CHEMBL1201065,LYZGJWXNOGIVQA-UHFFFAOYSA-M,THIAMYLAL SODIUM,2
CHEMBL91777,LZDNBBYBDGBADK-KBPBESRZSA-N,VALYLTRYPTOPHAN,2
CHEMBL388342,LZJRNLRASBVRRX-ZDUSSCGKSA-N,BOLDINE,2
CHEMBL302795,LZNWYQJJBLGYLT-UHFFFAOYSA-N,TENOXICAM,2
CHEMBL307346,LZZYPRNAOMGNLH-UHFFFAOYSA-M,CETRIMONIUM BROMIDE,2
CHEMBL3039164,MAAVNXPPBHQXNL-INMPMWFSSA-N,"""2,3-DIACETOXY-7,8-EPOXY-24,29-DINOR-1,3,5-FRIEDELATRIENE-20-CARBOXYLIC ACID""",2
CHEMBL1072,MAEIEVLCKWDQJH-UHFFFAOYSA-N,BUMETANIDE,2
CHEMBL313493,MBABOKRGFJTBAE-UHFFFAOYSA-N,METHANESULFONIC ACID METHYL ESTER,2
CHEMBL832,MBGGBVCUIVRRBF-UHFFFAOYSA-N,SULFINPYRAZONE,2
CHEMBL454173,MBMQEIFVQACCCH-QBODLPLBSA-N,ZEARALENONE,2
CHEMBL90568,MBNGWHIJMBWFHU-UHFFFAOYSA-N,DIOSMETIN,2
CHEMBL242580,MBRHNTMUYWQHMR-UHFFFAOYSA-N,CICLOPIROX OLAMINE,2
CHEMBL52229,MBRLOUHOWLUMFF-UHFFFAOYSA-N,OSTHOLE,2
CHEMBL3039141,MBZBBVTYLUNZPJ-BJMVGYQFSA-N,15-NORCARYOPHYLLEN-3-ONE,2
CHEMBL400777,MBZKDBQDALOSRP-UHFFFAOYSA-N,ROBUSTIC ACID,2
CHEMBL1559,MCCACAIVAXEFAL-UHFFFAOYSA-N,MICONAZOLE NITRATE,2
CHEMBL1200560,MCSPBPXATWBACD-GAYQJXMFSA-N,GUANABENZ ACETATE,2
CHEMBL1564552,MCWFXQXXVFZOIE-UHFFFAOYSA-N,METHYL 7-DESOXYPURPUROGALLIN-7-CARBOXYLATE TRIMETHYL ETHER,2
CHEMBL1569524,MCWXGJITAZMZEV-UHFFFAOYSA-N,DIMETHOATE,2
CHEMBL55285,MDKCFLQDBWCQCV-UHFFFAOYSA-N,BENZYL ISOTHIOCYANATE,2
CHEMBL956,MDKGKXOCJGEUJW-UHFFFAOYSA-N,SUPROFEN,2
CHEMBL24,METKIMKYRPQLGS-UHFFFAOYSA-N,ATENOLOL,2
CHEMBL1326877,MEZZCSHVIGVWFI-UHFFFAOYSA-N,DIOXYBENZONE,2
CHEMBL2106732,MFLVZFXCSKVCSH-URBRKQAFSA-N,NOSCAPINE HYDROCHLORIDE,2
CHEMBL1394829,MFOUDYKPLGXPGO-UHFFFAOYSA-N,PROPACHLOR,2
CHEMBL22077,MFZWMTSUNYWVBU-UHFFFAOYSA-N,HYCANTHONE,2
CHEMBL1200461,MGCQZNBCJBRZDT-UHFFFAOYSA-N,MIDODRINE HYDROCHLORIDE,2
CHEMBL1354529,MGFYJNMOZGSGMU-RMKNXTFCSA-N,VIOLASTYRENE,2
CHEMBL1164,MGFZNWDWOKASQZ-UMLIZJHQSA-M,METHICILLIN SODIUM,2
CHEMBL3138718,MGQUMSFBIYXTTE-KXERNAORSA-N,,2
CHEMBL5,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,NALIDIXIC ACID,2
CHEMBL1687,MHXYWXHKLBMJKL-QBYKQQEBSA-N,TUBOCURARINE CHLORIDE,2
CHEMBL3138697,MIJYXULNPSFWEK-IBSLXNBYSA-N,,2
CHEMBL1201004,MISZALMBODQYFT-URVXVIKDSA-N,DEXTROMETHORPHAN HYDROBROMIDE,2
CHEMBL480,MJIHNNLFOKEZEW-UHFFFAOYSA-N,LANSOPRAZOLE,2
CHEMBL150372,MJKVTPMWOKAVMS-UHFFFAOYSA-N,3-HYDROXYCOUMARIN,2
CHEMBL590,MJVAVZPDRWSRRC-UHFFFAOYSA-N,MENADIONE,2
CHEMBL3138641,MKGZDUKUQPPHFM-LPJPOILFSA-N,,2
CHEMBL1257005,MKMYPTLXLWOUSO-NFQNBQCWSA-N,LOBELINE HYDROCHLORIDE,2
CHEMBL2104870,MKSVFGKWZLUTTO-FZFAUISWSA-N,PUROMYCIN HYDROCHLORIDE,2
CHEMBL184,MKUXAQIIEYXACX-UHFFFAOYSA-N,ACYCLOVIR,2
CHEMBL806,MKXKFYHWDHIYRV-UHFFFAOYSA-N,FLUTAMIDE,2
CHEMBL15770,MLKXDPUZXIRXEP-MFOYZWKCSA-N,SULINDAC,2
CHEMBL598750,MLWIYODOURBGPI-UHFFFAOYSA-N,BRAZILEIN,2
CHEMBL3039173,MMDQZMROSQWSDC-LRDDRELGSA-N,"""5ALPHA-12-METHOXY-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE""",2
CHEMBL1200395,MMMNTDFSPSQXJP-UHFFFAOYSA-N,ORPHENADRINE CITRATE,2
CHEMBL1453317,MMOXZBCLCQITDF-UHFFFAOYSA-N,DIETHYLTOLUAMIDE,2
CHEMBL3138668,MMQONYKUNYFDEI-LOGAZKCLSA-N,,2
CHEMBL6622,MOYKHGMNXAOIAT-JGWLITMVSA-N,ISOSORBIDE DINITRATE,2
CHEMBL454067,MPDGHEJMBKOTSU-PMTKVOBESA-N,18ALPHA-GLYCYRRHETINIC ACID,2
CHEMBL3138663,MPXJSJVWSXWSNI-BNCGVFPVSA-N,,2
CHEMBL1043,MQJKPEGWNLWLTK-UHFFFAOYSA-N,DAPSONE,2
CHEMBL1200637,MQRFYYBWKRACSJ-WKSAPEMMSA-M,DEXAMETHASONE SODIUM PHOSPHATE,2
CHEMBL1255871,MQZIGYBFDRPAKN-UWFIBFSHSA-N,ASTAXANTHIN,2
CHEMBL227744,MRAUNPAHJZDYCK-BYPYZUCNSA-N,N (G)-NITRO-L-ARGININE,2
CHEMBL76447,MRIAQLRQZPPODS-UHFFFAOYSA-N,NOBILETIN,2
CHEMBL1556035,MTTUVGLGBORPBI-UHFFFAOYSA-N,BETA-TOXICAROL,2
CHEMBL3138721,MULICLCRGFYQJF-LLTWYMBTSA-N,,2
CHEMBL386630,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,TESTOSTERONE,2
CHEMBL1373466,MUNWAHDYFVYIKH-NTSWFWBYSA-N,BETONICINE,2
CHEMBL1160544,MUPQZWGSBCWCAV-UHFFFAOYSA-N,TERBUTALINE SULFATE,2
CHEMBL1200845,MUQNGPZZQDCDFT-JNQJZLCISA-N,HALCINONIDE,2
CHEMBL33103,MVAWJSIDNICKHF-UHFFFAOYSA-N,ACETYLSEROTONIN,2
CHEMBL3039165,MVNJNWNFUCRWBW-NFAWXSAZSA-N,"""3ALPHA-HYDROXY-4,4-BISNOR-8,11,13-PODOCARPATRIENE""",2
CHEMBL1377408,MVOWQBJZZKOQNU-UHFFFAOYSA-N,FIPEXIDE HYDROCHLORIDE,2
CHEMBL1250,MVOYJPOZRLFTCP-UHFFFAOYSA-N,1-METHYLXANTHINE,2
CHEMBL1884767,MWBPRDONLNQCFV-UHFFFAOYSA-N,TRIALLATE,2
CHEMBL94394,MXJWRABVEGLYDG-UHFFFAOYSA-N,BUFEXAMAC,2
CHEMBL15063,MXWJVTOOROXGIU-UHFFFAOYSA-N,ATRAZINE,2
CHEMBL43185,MXXWOMGUGJBKIW-YPCIICBESA-N,PIPERINE,2
CHEMBL8,MYSWGUAQZAJSOK-UHFFFAOYSA-N,CIPROFLOXACIN,2
CHEMBL1095699,MZZGOOYMKKIOOX-VKHMYHEASA-N,AZASERINE,2
CHEMBL1626351,NALGSOQQUZLOIK-LDADJPATSA-N,AGELASINE (STEREOCHEMISTRY OF DITERPENE UNKNOWN),2
,NARMJPIBAXVUIE-UHFFFAOYSA-N,RALIMETINIB,2
CHEMBL454431,NCCWCZLEACWJIN-UHFFFAOYSA-N,METHYL ORSELLINATE,2
CHEMBL1881203,NCEXCGUAXVAJMI-UHFFFAOYSA-N,IRIGENIN TRIMETHYL ETHER,2
CHEMBL421,NCEXYHBECQHGNR-QZQOTICOSA-N,SULFASALAZINE,2
CHEMBL1480686,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,DEHYDROEPIANDROSTERONE ACETATE,2
CHEMBL3039179,NCNXULVCMORARX-NYMFISLZSA-N,DEOXYANDIROBIN LACTONE,2
CHEMBL406,NDDAHWYSQHTHNT-UHFFFAOYSA-N,INDAPAMIDE,2
CHEMBL2287063,NDNUANOUGZGEPO-QMMMGPOBSA-N,CONIINE,2
CHEMBL1201039,NDTSRXAMMQDVSW-UHFFFAOYSA-N,BENZTHIAZIDE,2
CHEMBL236687,NDTYTMIUWGWIMO-SNVBAGLBSA-N,PERILLYL ALCOHOL,2
CHEMBL23455,NEEKVKZFYBQFGT-BTJKTKAUSA-N,VELNACRINE MALEATE,2
CHEMBL711,NFBAXHOPROOJAW-UHFFFAOYSA-N,PHENINDIONE,2
CHEMBL2003538,NFCRBQADEGXVDL-UHFFFAOYSA-M,CETYLPYRIDINIUM CHLORIDE HYDRATE,2
CHEMBL1018,NFDFQCUYFHCNBW-SCGPFSFSSA-N,DIENESTROL,2
CHEMBL478771,NFEAIVZJRVEKFD-DFQSSKMNSA-N,19-HYDROXYTOTAROL,2
CHEMBL1613209,NFJVELXCUBWAFL-UHFFFAOYSA-N,CEAROIN,2
CHEMBL276311,NFLGAXVYCFJBMK-BDAKNGLRSA-N,MENTHONE,2
CHEMBL1200406,NFLLKCVHYJRNRH-UHFFFAOYSA-N,DIMENHYDRINATE,2
CHEMBL1148,NGBFQHCMQULJNZ-UHFFFAOYSA-N,TORSEMIDE,2
CHEMBL462997,NGFMICBWJRZIBI-UJPOAAIJSA-N,SALICIN,2
CHEMBL1200862,NHTGHBARYWONDQ-JTQLQIEISA-N,METYROSINE,2
CHEMBL512940,NHTWDYMUJHHXJA-UNTBIKODSA-N,MAGNOCURARINE IODIDE,2
CHEMBL453,NHUHCSRWZMLRLA-UHFFFAOYSA-N,SULFISOXAZOLE,2
CHEMBL3039071,NHXZRXLFOBFMDM-AVGNSLFASA-N,DIPROTIN B,2
CHEMBL295830,NILQLFBWTXNUOE-UHFFFAOYSA-N,CYCLOLEUCINE,2
CHEMBL1585,NJBFOOCLYDNZJN-UHFFFAOYSA-N,PIPOBROMAN,2
CHEMBL1405922,NJXWZWXCHBNOOG-UHFFFAOYSA-N,FENDILINE HYDROCHLORIDE,2
CHEMBL224128,NKDFYOWSKOHCCO-YPVLXUMRSA-N,20-HYDROXYECDYSONE,2
CHEMBL1448913,NKXSNMCGZZWMMW-UHFFFAOYSA-N,"""2,4-DICHLOROPHENOXYBUTYRIC ACID, METHYL ESTER""",2
CHEMBL1443413,NLBYRERHXBTBBR-UHFFFAOYSA-N,AVOCATIN A,2
CHEMBL577736,NLJVXZFCYKWXLH-DXTIXLATSA-N,TYROTHRICIN,2
CHEMBL1412305,NLOALSPYZIIXEO-UHFFFAOYSA-N,BENFLUOREX HYDROCHLORIDE,2
CHEMBL1747,NLVFBUXFDBBNBW-PBSUHMDJSA-N,TOBRAMYCIN,2
CHEMBL3039262,NMLBREXWQRPOJH-CRAIPNDOSA-N,EPIAFZELECHIN TRIMETHYL ETHER,2
CHEMBL1489,NMUSYJAQQFHJEW-KVTDHHQDSA-N,AZACITIDINE,2
CHEMBL504888,NNKVPIKMPCQWCG-UHFFFAOYSA-N,METHAMIDOPHOS,2
CHEMBL622,NNYBQONXHNTVIJ-UHFFFAOYSA-N,ETODOLAC,2
CHEMBL1200843,NOFOWWRHEPHDCY-DAUURJMHSA-N,METHYLERGONOVINE MALEATE,2
CHEMBL3138628,NOHXYGXFTACADH-FKCIBCMVSA-N,,2
CHEMBL1200503,NOJMTMIRQRDZMT-GSPXQYRGSA-N,BROMOCRIPTINE MESYLATE,2
CHEMBL3138637,NPBNRBWMDNZEBN-ZLWIHRGSSA-N,,2
CHEMBL1358735,NPJWANZASAIMBS-HNNXBMFYSA-N,"""12-HYDROXY-4,4-BISNOR-4,8,11,13-PODOCARPATETRAEN-3-ONE""",2
CHEMBL445740,NPNUFJAVOOONJE-GFUGXAQUSA-N,BETA-CARYOPHYLLENE,2
CHEMBL1888079,NPOJQCVWMSKXDN-UHFFFAOYSA-N,DACTHAL,2
CHEMBL3039125,NPYOKEDYJXYSTA-UHFFFAOYSA-N,ICHTHYNONE,2
CHEMBL3039421,NRDWUPPIGBHWAS-ZJUUUORDSA-N,BYSSOCHLAMIC ACID,2
CHEMBL2104457,NRFJZTXWLKPZAV-UHFFFAOYSA-N,CITIOLONE,2
CHEMBL452231,NRUKOCRGYNPUPR-QBPJDGROSA-N,TENIPOSIDE,2
CHEMBL3138665,NSBRKSWSLRQPJW-WWLNLUSPSA-N,,2
CHEMBL54907,NSYSSMYQPLSPOD-UHFFFAOYSA-N,4-HYDROXY-6-METHYLPYRAN-2-ONE,2
CHEMBL1371413,NTAHJPYHXKMYBL-UHFFFAOYSA-N,"""2,3-DIHYDROXY-4-METHOXY-4'-ETHOXYBENZOPHENONE""",2
CHEMBL1535342,NTDLXWMIWOECHG-YRCFQSNFSA-N,APIIN,2
CHEMBL312870,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,TILARGININE,2
CHEMBL478971,NUNFZNIXYWTZMW-UHFFFAOYSA-N,MUCRONULATOL(+/-),2
CHEMBL46469,NUZWLKWWNNJHPT-UHFFFAOYSA-N,ANTHRALIN,2
CHEMBL3039329,NVTLDVSBUJGIAD-GHFVFVICSA-N,KATACINE,2
CHEMBL699,NWPRCRWQMGIBOT-UHFFFAOYSA-N,ETOFYLLINE,2
CHEMBL276618,NWQBYMPNIJXFNQ-UHFFFAOYSA-N,4-METHYLDAPHNETIN,2
CHEMBL3085397,NXCYBYJXCJWMRY-VGBBEZPXSA-N,GRAYANOTOXIN I,2
CHEMBL572,NXFQHRVNIOXGAQ-YCRREMRBSA-N,NITROFURANTOIN,2
CHEMBL481049,NXJCRELRQHZBQA-UHFFFAOYSA-N,CITROPTEN,2
CHEMBL1451173,NYIZXMGNIUSNKL-UHFFFAOYSA-N,DIPYROCETYL,2
CHEMBL935,NYRHYBFMOOPIRI-UHFFFAOYSA-N,PENTAMIDINE ISETHIONATE,2
CHEMBL1722501,NZASCBIBXNPDMH-UHFFFAOYSA-N,PYRITHYLDIONE,2
CHEMBL1617,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,RIFAXIMIN,2
CHEMBL1237135,NZDMFGKECODQRY-UHFFFAOYSA-N,MAPROTILINE HYDROCHLORIDE,2
CHEMBL1322824,NZDMRJGAFPUTMZ-UHFFFAOYSA-N,ETHYLNOREPINEPHRINE HYDROCHLORIDE,2
CHEMBL1200916,NZFNXWQNBYZDAQ-UHFFFAOYSA-N,THIORIDAZINE HYDROCHLORIDE,2
CHEMBL415324,NZHGWWWHIYHZNX-CSKARUKUSA-N,TRANILAST,2
CHEMBL1200996,NZKLHVGUPFNBFD-UHFFFAOYSA-N,MEPHENTERMINE SULFATE,2
CHEMBL3138654,NZNSOPHQRHNYSM-REDAROMVSA-N,,2
CHEMBL45176,NZVQLVGOZRELTG-UHFFFAOYSA-N,VISNAGIN,2
CHEMBL371523,NZZIMKJIVMHWJC-UHFFFAOYSA-N,DIBENZOYLMETHANE,2
CHEMBL3039170,OAQFLNPTAZZENS-UHFFFAOYSA-N,"""HAEMATOXYLONE, TETRAMETHYL-""",2
CHEMBL1469,OBKXEAXTFZPCHS-UHFFFAOYSA-N,PHENYLBUTANOIC ACID,2
CHEMBL277535,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,BIFONAZOLE,2
CHEMBL1411329,OCHPVPSALUKLOM-UHFFFAOYSA-N,12A-HYDROXY-9-DEMETHYLMUNDUSERONE-8-CARBOXYLIC ACID,2
CHEMBL190982,OCJBOOLMMGQPQU-UHFFFAOYSA-N,"""1,4-DICHLOROBENZENE""",2
CHEMBL1200339,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,PHENYLEPHRINE HYDROCHLORIDE,2
CHEMBL1605837,ODCWYMIRDDJXKW-UHFFFAOYSA-N,SIMAZINE,2
CHEMBL1330792,ODFJOVXVLFUVNQ-UHFFFAOYSA-N,ACETARSOL,2
CHEMBL3138645,ODFSGGBGOKCJFA-OHAXFNJZSA-N,,2
CHEMBL3039257,ODHSWYNEXJIJEI-ZHVFSVHYSA-N,HUMILIN A,2
CHEMBL111743,ODJLBQGVINUMMR-HZXDTFASSA-N,STROPHANTHIDIN,2
CHEMBL917,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,FLOXURIDINE,2
CHEMBL1075850,ODLCLZLDYDHRGT-NEGPAABLSA-N,KHIVORIN,2
CHEMBL783,OELFLUMRDSZNSF-BRWVUGGUSA-N,NATEGLINIDE,2
CHEMBL3039045,OENYLOITAIRUMV-UHFFFAOYSA-N,5-HYDROXY-7-METHOXYISOFLAVONE,2
CHEMBL1703,OETHQSJEHLVLGH-UHFFFAOYSA-N,METFORMIN HYDROCHLORIDE,2
CHEMBL1467,OFCNXPDARWKPPY-UHFFFAOYSA-N,ALLOPURINOL,2
CHEMBL485998,OFMXGFHWLZPCFL-SVRPQWSVSA-N,FRIEDELINE,2
CHEMBL1071,OFPXSFXSNFPTHF-UHFFFAOYSA-N,OXAPROZIN,2
CHEMBL1233,OFZCIYFFPZCNJE-UHFFFAOYSA-N,CARISOPRODOL,2
CHEMBL1482516,OGBUMNBNEWYMNJ-UHFFFAOYSA-N,BATILOL,2
CHEMBL1231644,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,CACODYLIC ACID,2
CHEMBL9,OGJPXUAPXNRGGI-UHFFFAOYSA-N,NORFLOXACIN,2
CHEMBL876,OGPIIGMUPMPMNT-UHFFFAOYSA-M,MECLOFENAMATE SODIUM,2
CHEMBL52606,OHCQJHSOBUTRHG-KGGHGJDLSA-N,COLFORSIN,2
CHEMBL1200798,OHHDIOKRWWOXMT-UHFFFAOYSA-N,TRAZODONE HYDROCHLORIDE,2
CHEMBL443127,OHLQBKZXSJYBMK-UHFFFAOYSA-N,AVOCADYNE,2
CHEMBL514446,OHXPGWPVLFPUSM-KLRNGDHRSA-N,DEHYDROCHOLIC ACID,2
CHEMBL131,OIGNJSKKLXVSLS-VWUMJDOOSA-N,PREDNISOLONE,2
CHEMBL477,OIRDTQYFTABQOQ-KQYNXXCUSA-N,ADENOSINE,2
CHEMBL1090,OIRDTQYFTABQOQ-UHTZMRCNSA-N,VIDARABINE,2
CHEMBL867,OIRFJRBSRORBCM-UHFFFAOYSA-N,IOPANOIC ACID,2
CHEMBL1275977,OIXVKQDWLFHVGR-WQDIDPJDSA-N,NEOMYCIN SULFATE,2
CHEMBL1360024,OJMNTWPPFNMOCJ-CFOLLTDRSA-M,CEFAMANDOLE SODIUM,2
CHEMBL224146,OJOBTAOGJIWAGB-UHFFFAOYSA-N,ACETOSYRINGONE,2
CHEMBL1403041,OKBNMQXBQLZQEM-UHFFFAOYSA-N,METHYL ROBUSTONE,2
CHEMBL448515,OLBNOBQOQZRLMP-UHFFFAOYSA-N,"""2,6-DIMETHOXYQUINONE""",2
CHEMBL1138,OLNTVTPDXPETLC-XPWALMASSA-N,EZETIMIBE,2
CHEMBL1330312,OLOCXIJVDIVAHH-FXRZFVDSSA-N,MORANTEL CITRATE,2
CHEMBL453805,OLOOJGVNMBJLLR-UHFFFAOYSA-N,PENTOSALEN,2
CHEMBL449329,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,DEOXYADENOSINE,2
CHEMBL1318529,OMCOKCNIYWULQH-UHFFFAOYSA-N,TODRALAZINE HYDROCHLORIDE,2
CHEMBL16312,OMICQBVLCVRFGN-UHFFFAOYSA-N,4'-METHOXYFLAVONE,2
CHEMBL513116,OMMOSRLIFSCDBL-UHFFFAOYSA-N,N-AMINOHEXYL-5-CHLORO-1-NAPTHALENESULFONAMIDE HYDROCHLORIDE,2
CHEMBL161461,OMNVYXHOSHNURL-UHFFFAOYSA-N,ALANYL-DL-PHENYLALANINE,2
